Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,914.1317947,983.1815042,1073.310253,1216.700841,1380.708375,1585.108896,1684.784505,1778.836337,1886.359966,1930.627457,2001.540049,2072.301591,2124.10182,2209.497245,2278.43033,2428.568879,2631.822739,2786.157774,2933.39424,2858.483344,2983.228806,3266.010978,3428.409332,3509.526536,3589.042885,3705.579704,3805.995686,3910.254403,4052.624775,4167.730939,3798.636521
El Salvador,SLV,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,26.9879882,0.604172825,7.474578931,5.836529366,6.154907532,6.232541288,1.594906009,1.331422082,-0.741761215,2.560099419,2.254506217,1.331986549,0.752878736,0.785168254,1.581549247,3.784228397,4.739999878,7.040000273,-0.44999975,-6.69000021,1.179141994,1.556683044,3.231012667,3.462935301,-0.162175146,2.979981744,1.959076409,1.666750993,1.346664395,3.184242112,-10.58180043
El Salvador,SLV,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,0.086389581,0.256960679,0.425253672,0.845428741,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,24.76171215,26.80260496,28.99707305,33.8207289,43.8,50.49119319,54.60137027
El Salvador,SLV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,78.22559135,78.42946957,79.67577805,80.91674247,82.15260864,83.38168679,84.60455338,85.83407011,87.13356096,88.40943161,89.66189951,90.89085701,92.09562675,93.27569745,94.43129093,95.56213774,96.57988846,97.21918296,97.58628003,97.78160367,97.94657541
El Salvador,SLV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,83.41049181,83.49710024,83.58339424,83.58438858,83.57199197,83.5460225,83.50737182,83.46405441,83.45721699,83.43746748,83.40580497,83.36305989,83.30959128,83.24572399,83.17240388,83.09007631,82.99726197,82.8941281,82.78125746,82.6592314,82.44975254
El Salvador,SLV,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,66.17469025,67.66175842,70.48439026,,72.62667084,77.76956177,,81.44506073,,91.04666138,89.80072021,88.49028778,87.8571167,,89.13976288,88.98686981,93.26924896,94.73158264,97.4621582,99.73490143,103.3350067,103.4041138,101.834938,100.1043396,,,,,,
El Salvador,SLV,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,7.53000021,7.880000114,9.93999958,7.679999828,7.650000095,7.679999828,7.980000019,7.099999905,6.679999828,6.960000038,6.960000038,5.730000019,6.260000229,6.050000191,7.21999979,6.570000172,6.409999847,5.880000114,7.329999924,4.889999866,4.300000191,3.839999914,3.690000057,4.150000095,4,4.420000076,4.389999866,4.010000229,4.170000076,6.248000145
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.274,49.794,50.315,51.417,52.704,53.988,55.268,56.537,57.8,58.357,58.912,59.464,60.014,60.561,61.107,61.648,62.187,62.774,63.678,64.57,65.452,66.325,67.187,68.036,68.874,69.7,70.501,71.275,72.023,72.746,73.444
Equatorial Guinea,GNQ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,19,19.5,19.4,19.6,20.1,20.8,21.3,21.7,22.1,22.5,22.7,23.35,24,23.6,23.9,24,23.9,24.2,24.1,24,24.5
Equatorial Guinea,GNQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,65.55956268,65.57118988,65.57523346,65.57404327,65.56996918,65.56535339,65.56261444,65.56439209,65.57341003,65.59236145,66.15726471,66.09999847,65.73594666,65.82080841,65.92346954,66.04097748,66.17035675,66.30863953,66.45285797,66.60004425,66.74772644
Equatorial Guinea,GNQ,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,192.812,194.535,196.258,194.8878,193.5176,192.1474,190.7772,189.407,187.2834,185.1598,183.0362,180.9126,178.789,177.949,177.109,176.269,175.429,174.589,173.0264,171.4638,169.9012,168.3386,166.776,164.5452,162.3144,160.0836,157.8528,155.622,153.4524,151.2828,149.1132
Equatorial Guinea,GNQ,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,37.4245491,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,54.79000092,54.13999939,53.65000153,52.95000076,52.11999893,50.70999908,49.20000076,48.11000061,46.90999985,45.63999939,44.06999969,42.77000046,41.58000183,40.36999893,39.40999985,38.72000122,37.88999939,37.20999908,37.09999847,37.18999863,37.11000061,37.20999908,37.52000046,37.81000137,38.36000061,38.86000061,39.18999863,39.15000153,39.50999832,
Equatorial Guinea,GNQ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,10.39000034,10.56999969,10.81000042,11.15999985,11.64000034,12.52999973,13.22000027,14.25,15.43000031,16.87000084,18.38999939,19.95999908,21.48999977,22.82999992,23.95000076,24.87000084,25.84000015,26.48999977,26.47999954,26.42000008,26.14999962,25.45000076,24.72999954,23.87000084,22.79000092,21.81999969,21.10000038,20.36000061,19.35000038,
Equatorial Guinea,GNQ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,34.81999969,35.29000092,35.54000092,35.90000153,36.24000168,36.75999832,37.58000183,37.65000153,37.66999817,37.5,37.54999924,37.27000046,36.93000031,36.81000137,36.63000107,36.40999985,36.27000046,36.29999924,36.40999985,36.40000153,36.74000168,37.34000015,37.75,38.33000183,38.84999847,39.31999969,39.70000076,40.49000168,41.13999939,
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,267.4680729,256.2263358,301.177109,294.0705049,210.4095434,285.5525482,450.6460023,824.5510831,663.7247513,1067.643955,1725.557584,2313.165937,2744.191483,3618.544476,6152.131238,10963.40638,12857.36882,15908.41119,22942.6101,16668.1217,17288.84128,21641.69508,21711.15323,20390.73826,19394.08184,11283.39802,9250.316728,9667.856962,10005.61604,8380.741122,7198.335884
Equatorial Guinea,GNQ,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,,,,,,,,,,,,,67.90910714,9.749385268,10.5367655,1.585645442,8.38333016,4.013965546,6.800950825,18.09619455,3.708640778,1.979682479,2.727031546,3.41808489,3.381340126,3.262860368,2.18247171
Equatorial Guinea,GNQ,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,,0.041462292,0.094423774,0.097415945,0.132354665,0.165260423,0.321197997,0.520524272,0.843930285,1.149789671,1.279193596,1.557123059,1.82,2.13,6,11.5,13.94318219,16.4,18.86,21.3199999,23.7799999,26.239999,,,
Equatorial Guinea,GNQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,51.09814038,51.79044353,52.54199679,53.35041776,54.21503032,55.1317201,56.1005796,57.11857068,58.18379602,59.29179373,60.44136312,61.62961189,62.85388695,63.67151512,63.92647495,64.17860165,64.4255207,64.66581606,,,
Equatorial Guinea,GNQ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,54.79053105,55.77696622,56.74700432,57.69923524,58.63359004,59.54837509,60.44433874,61.32078093,62.1777144,63.01431663,63.83119121,64.62837041,65.40606955,66.04694428,66.11511264,66.18252479,66.24854325,66.31278955,,,
Equatorial Guinea,GNQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,,,,36.38761902,,,,,,45.02632904,,,36.59059143,,43.90512085,,,41.04965973,42.96390152,44.38116074,42.45682144,44.01268005,,,40.77592087,,,,,
Equatorial Guinea,GNQ,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,8.131999969,8.272000313,8.371999741,8.425000191,8.468000412,8.529000282,8.557999611,8.50399971,8.48900032,8.454999924,8.567000389,8.713999748,8.772999763,8.713000298,8.75399971,8.708999634,8.647000313,8.49600029,8.548999786,8.81799984,8.727999687,8.612999916,8.512999535,8.482999802,8.543999672,8.62899971,8.647999763,8.623999596,8.678999901,9.901000023
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.745,35.748,36.766,37.792,38.831,40.494,42.187,43.893,45.616,47.35,49.092,50.832,52.573,54.307,56.033,57.74,59.431,61.1,62.745,64.358,65.94,67.488,69,69.544,70.083,70.616,71.138,71.646,72.143,72.627,73.1
Eritrea,ERI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,3.5,3.9,4.4,4.9,5.4,5.8,6.4,6.8,7.4,7.7,8,8.3,8.6,8.9,8.9,9,9,9.2,9.1,9.2,9.3
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,22.9,24.75544739,25.8746109,26.9896946,28.09993553,29.25451088,30.35256195,32.20000076,32.52825928,33.61060333,34.69240952,35.77609253,36.86429214,37.95972443,39.06509781,40.18312073,41.31650162,42.46794891,43.63922882,44.82831192,46.03224182,47.24803925,48.47274399,49.7033844,50.93699265,52.1710968
Eritrea,ERI,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,111.9256,110.9238,109.922,107.5196,105.1172,102.7148,100.3124,97.91,94.805,91.7,88.595,85.49,82.385,81.1238,79.8626,78.6014,77.3402,76.079,72.9266,69.7742,66.6218,63.4694,60.317,58.7642,57.2114,55.6586,54.1058,52.553,50.7028,48.8526,47.0024
Eritrea,ERI,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,47.86837006,46.47312927,,47.72745132,,48.16526031,44.7050209,47.68268967,44.13090134,41.0322113,42.43590164,39.76675034,37.8923912,37.23468018,32.13230896,29.15830994,26.85409927,24.36314964,25.1372509,34.503479,35.56071091,35.42380905,,34.93682861,36.08021164,,
Eritrea,ERI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,71.81999969,71.40000153,70.88999939,70.26999664,69.83999634,69.23000336,68.62000275,68.25,68,67.97000122,67.52999878,67.44999695,67.76000214,67.83000183,67.79000092,67.86000061,67.72000122,68.05999756,67.68000031,67.30999756,66.54000092,66.09999847,66.33999634,64.94000244,65.48000336,64.66000366,64.88999939,63.75999832,63.11999893,
Eritrea,ERI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,8.489999771,8.579999924,8.710000038,8.840000153,9,9.140000343,9.279999733,9.329999924,9.359999657,9.359999657,9.279999733,9.170000076,8.970000267,8.789999962,8.569999695,8.380000114,8.210000038,8.090000153,7.940000057,7.849999905,7.78000021,7.699999809,7.619999886,7.579999924,7.489999771,7.429999828,7.349999905,7.320000172,7.289999962,
Eritrea,ERI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,19.69000053,20.02000046,20.39999962,20.88999939,21.17000008,21.62999916,22.10000038,22.42000008,22.63999939,22.67000008,23.19000053,23.37999916,23.27000046,23.38999939,23.63999939,23.77000046,24.06999969,23.85000038,24.37999916,24.84000015,25.68000031,26.20000076,26.04000092,27.47999954,27.03000069,27.90999985,27.75,28.92000008,29.59000015,
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,,,211.3320034,208.9994799,239.6680867,262.2305348,315.7506824,312.724395,337.8865923,307.9099092,308.1341868,316.8239534,293.9556724,334.5855715,407.769077,388.5959475,415.0360305,439.8321034,450.6323989,595.1099872,501.355317,642.5082588,,,,,,,,,
Eritrea,ERI,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,-9.883336987,22.60380958,-10.71044323,9.688071143,17.57526496,-24.84083084,-23.98140024,-23.37553878,11.26580268,15.48622464,4.079455239,15.25458302,-7.971075316,-5.607169809,-6.556248622,-12.59183746,11.31852845,-6.143015653,459.206491,,,,,,,,,
Eritrea,ERI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0,0,0.009017718,0.008774236,0.025495028,0.136711941,0.157815289,0.227090138,,,,,0.41,0.47,0.54,0.61,0.7,0.8,0.9,0.99,1.083733116,1.17711872,1.30890698,,,
Eritrea,ERI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,46.81421436,47.1204241,47.44092522,47.77522216,48.12341765,48.48440644,48.85949384,49.24695178,49.64870222,49.81032358,49.97738165,50.15052544,50.32917266,50.7051267,51.08356381,51.46509353,51.84972018,,,,
Eritrea,ERI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,8.285300677,8.640479144,8.986295962,9.322086317,9.647447007,9.961535076,10.26441756,10.55507837,10.83377358,11.02204135,11.20194529,11.37353944,11.5365169,11.63626951,11.73668083,11.83791285,11.93996659,,,,
Eritrea,ERI,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,,,,25.91691017,31.7730999,42.58639908,47.23897934,,45.38903046,48.5074501,49.49895096,48.9708519,55.22574997,64.33746338,79.40328979,79.71649933,79.34432983,82.01907349,87.97068787,76.33065033,73.28090668,66.08583832,61.0422287,,62.84111023,,64.18666077,60.27051163,,
Eritrea,ERI,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,5.316999912,5.539000034,5.731999874,5.897999763,6.039999962,6.074999809,6.081999779,6.006000042,5.952000141,5.876999855,5.765999794,5.703000069,5.578999996,5.374000072,5.263999939,5.260000229,5.249000072,5.171999931,5.244999886,5.494999886,5.520999908,5.53000021,5.579999924,5.672999859,5.828000069,5.90199995,5.94299984,5.947000027,5.993999958,7.864999771
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.905,19.59,20.294,21.015,21.755,22.514,23.293,24.088,24.903,25.735,26.587,27.455,28.341,29.244,30.164,31.099,32.051,33.017,34,34.585,35.175,35.771,36.372,36.979,37.59,38.206,38.827,39.451,40.08,40.712,41.347
Estonia,EST,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estonia,EST,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Estonia,EST,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,46.0602,46.5746,47.089,43.7448,40.4006,37.0564,33.7122,30.368,28.9982,27.6284,26.2586,24.8888,23.519,23.3278,23.1366,22.9454,22.7542,22.563,21.2766,19.9902,18.7038,17.4174,16.131,14.4444,12.7578,11.0712,9.3846,7.698,7.0988,6.4996,5.9004
Estonia,EST,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,1.482450008,1.984159946,2.472059965,1.839290023,1.799669981,1.561120033,1.243409991,1.083500028,0.595550001,1.694880009,4.253310204,5.807499886,5.66162014,2.450069904,0.305159986,0.762170017,0.642289996,0.771130025,0.466199994,1.313560009,1.194939971,1.341920018,
Estonia,EST,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,19.25,18.09000015,16,14.14999962,10.18000031,9.720000267,9.68999958,9.300000191,8.579999924,6.360000134,6.340000153,6.599999905,6.239999771,5.059999943,5.190000057,5.059999943,4.78000021,3.900000095,4.050000191,4.21999979,4.409999847,4.489999771,4.260000229,3.859999895,3.900000095,3.890000105,3.529999971,3.289999962,3.170000076,
Estonia,EST,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,37.04999924,36,33.25,32.5,34.22999954,33.65000153,33.43999863,32.95000076,31.63999939,34.99000168,33.75,29.79999924,30.70000076,33.95000076,34.06999969,33.54000092,35.13000107,35.27000046,31.44000053,30.31999969,32.43000031,31.10000038,30.27000046,30.14999962,30.65999985,29.71999931,29.95999908,29.64999962,28.70000076,
Estonia,EST,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,43.70000076,45.90999985,50.75,53.34999847,55.59000015,56.63000107,56.86999893,57.75,59.79000092,58.65000153,59.90000153,63.59999847,63.06999969,60.97999954,60.72999954,61.40000153,60.09999847,60.83000183,64.5,65.47000122,63.15000153,64.40000153,65.47000122,65.98999786,65.44000244,66.37999725,66.51000214,67.05999756,68.12999725,
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,3134.389753,3380.926302,3682.952301,4093.392477,4140.936602,4070.609024,4505.858332,5341.628947,7203.523038,8914.103557,10412.64431,12639.40007,16744.58445,18204.96648,14711.73527,14663.04461,17487.80478,17403.20533,19056.00192,20261.06673,17402.03761,18295.34293,20437.76538,23063.56382,23397.87826,23054.35849
Estonia,EST,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,,,,,0.874276733,5.075057069,9.807245874,13.25294967,3.594491183,0.384092261,7.038168041,6.947660994,9.654157242,9.712380368,8.135805512,9.728679969,12.87478677,8.430915327,-4.530454025,-13.94658399,-1.26975469,3.070555502,4.366578356,3.699001459,3.610186452,4.895062904,4.450945023,2.458751815,4.334699974,4.096120271,-2.525283915
Estonia,EST,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0.065484797,0.300711282,1.159750913,2.778968489,3.525111129,5.706276548,10.79603483,14.50089724,28.57695381,31.52748977,41.52,45.32,53.2,61.45,63.51,66.19,70.58,72.5,74.1,76.5,78.38992593,80.0043,84.24152803,88.4097035,87.24023275,88.10245687,89.35700777,90.2289282,89.05828666
Estonia,EST,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,99.24483789,99.26304546,99.28125303,99.29946061,99.31766818,99.33587575,99.35408333,99.75177694,99.75082802,99.74987911,99.74892504,99.74796417,99.74803318,99.74913035,99.75021782,99.75130757,99.53615906,99.55436663,99.5725742,99.59078178,99.59078178
Estonia,EST,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,99.72445716,99.73091625,99.73588029,99.69973904,99.64702223,99.59444182,99.54198645,99.48966598,99.43747802,99.38542238,99.33350111,99.28170608,99.22991099,99.17788105,99.12568409,99.13277102,99.13973926,99.14655389,99.14296842,99.14237975,99.14176925
Estonia,EST,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,93.58354369,93.76374813,93.94401239,94.12433646,94.30472033,94.48516402,94.66566751,95.2084326,95.37136357,95.53429142,95.69721121,95.86012132,96.02401971,96.14587898,96.1137049,96.0815323,95.84114798,95.82552261,95.80988512,95.7942355,95.76106635
Estonia,EST,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,,,,,,79.64726257,90.8167572,,89.43874359,93.36907196,95.6677475,101.4070816,102.9511414,106.3058929,102.3217163,102.6362686,94.97763824,94.75234985,95.45355225,98.74658966,100.6342773,101.4313278,103.8179398,104.3208313,100.0924301,98.76663971,96.44262695,97.23143768,96.69463348,97.43179321,
Estonia,EST,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,1.470000029,3.680000067,6.539999962,7.559999943,9.659999847,9.920000076,10.36999989,9.510000229,11.56999969,13.35999966,13.13000011,10.02999973,11.28999996,10.25,8.029999733,5.909999847,4.590000153,5.449999809,13.55000019,16.70999908,12.32999992,10.02000046,8.630000114,7.349999905,6.190000057,6.760000229,5.760000229,5.369999886,4.449999809,6.800000191
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.231,71.046,70.86,70.674,70.487,70.3,70.111,69.923,69.733,69.543,69.368,69.242,69.116,68.989,68.862,68.735,68.607,68.479,68.351,68.223,68.094,67.965,67.974,68.122,68.269,68.416,68.563,68.717,68.88,69.051,69.229
Eswatini,SWZ,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,24.3,25.4,26.4,27.8,29.3,30.1,31.8,33.7,35.3,37.1,39.1,41,42.7,44.2,46.3,47.6,49.2,50.6,52.4,53.8,55.4
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,20.19576263,26.89999962,25.80867004,28.60609627,31.40063667,34.19464111,35.20000076,39.79091263,42.59854126,38.59999847,45.55233765,51.14800644,54.3662262,57.56251526,65,64.01241302,63.43000031,73.5,73.91577911,76.86943817,79.73049927
Eswatini,SWZ,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,128.0542,125.8706,123.687,121.8638,120.0406,118.2174,116.3942,114.571,112.591,110.611,108.631,106.651,104.671,102.145,99.619,97.093,94.567,92.041,89.5948,87.1486,84.7024,82.2562,79.81,79.187,78.564,77.941,77.318,76.695,75.3554,74.0158,72.6762
Eswatini,SWZ,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,7.150330067,10.18840981,6.853020191,5.326449871,2.119529963,3.549799919,2.762419939,,,,,
Eswatini,SWZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,23.43000031,23.27000046,23.05999947,22.87999916,22.59000015,22.32999992,22.03000069,21.73999977,21.39999962,21,20.56999969,20.02000046,19.46999931,18.90999985,18.27000046,17.65999985,17.10000038,16.69000053,16.23999977,15.76000023,15.31999969,14.78999996,14.34000015,13.96000004,13.55000019,13.19999981,12.85999966,12.5,12.14999962,
Eswatini,SWZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,,29.07999992,29.04000092,29.07999992,28.98999977,28.98999977,28.85000038,28.76000023,28.52000046,28.23999977,28.07999992,27.84000015,27.54999924,27.27000046,27.11000061,26.92000008,26.72999954,26.57999992,26.43000031,26.30999947,26.03000069,25.81999969,25.59000015,25.29000092,25.10000038,24.87000084,24.53000069,24.12000084,23.72999954,23.38999939,
Eswatini,SWZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,47.49000168,47.68999863,47.86000061,48.13000107,48.43000031,48.83000183,49.20999908,49.74000168,50.36000061,50.91999817,51.59000015,52.43000031,53.25999832,53.99000168,54.81000137,55.61000061,56.31999969,56.88999939,57.45000076,58.20999908,58.86000061,59.61000061,60.38000107,60.95000076,61.58000183,62.27000046,63.02999878,63.77000046,64.45999908,
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1355.389001,1367.783196,1481.861181,1528.892444,1563.749507,1833.099316,1695.134775,1781.888523,1609.214093,1557.063331,1728.710498,1521.769075,1405.448706,2148.632475,2699.130742,3083.838141,3176.691168,3327.445134,3137.387266,3385.858846,4168.489403,4496.613361,4527.565039,4230.171266,4039.159341,3680.349473,3425.531957,3914.418484,4107.094431,3889.851226,3434.721798
Eswatini,SWZ,Households and NPISHs Final consumption expenditure (annual % growth),NE.CON.PRVT.KD.ZG,24.79480615,4.763355179,6.476712959,11.81869767,-12.46092562,25.42049163,12.95997257,0.947159163,7.083305044,5.020616352,21.61372399,1.814862879,1.180451103,2.49808628,0.566939642,10.96508264,4.442418087,2.131085584,3.941075338,4.535719977,6.693443299,5.387533958,0.783347184,1.815866192,1.284798653,-1.370444673,-2.259702033,5.269499051,1.2591934,-1.543989346,0.536886233
Eswatini,SWZ,Individuals using the Internet (% of population),IT.NET.USER.ZS,0,0,0,0,0,0.00103175,0.050399009,0.088545986,0.096099605,0.4707176,0.926191777,1.28159005,1.816203807,2.437073851,3.228685073,3.696961073,3.696538789,4.1,6.85,8.94,11.04,18.13,20.78178258,24.7,25,25.64304231,28.57,30.3,,,
Eswatini,SWZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,,,,,,,,,,,53.26228879,54.13193704,54.99691096,55.85716009,56.71179324,57.56202912,58.40698488,59.26560993,60.2369722,61.20011373,62.15507375,63.10228629,64.01398627,64.91826824,65.81478667,66.70395522,67.58835188,68.62115957,69.65441173,70.68793074,70.75307095
Eswatini,SWZ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,48.42575637,48.95199331,49.68679054,50.43960919,51.21012677,51.99888652,52.8055886,53.63489496,54.5029929,55.37449728,56.2492312,57.12703767,58.00843643,58.89569588,59.78872956,60.68739041,61.5908393,62.49857785,63.40990744,64.32418954,64.29217458
Eswatini,SWZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,Primary completion rate total (% of relevant age group),SE.PRM.CMPT.ZS,61.13367081,58.87022018,58.36756134,58.48334122,59.20911026,61.06985092,60.56388092,63.88919067,67.85611725,66.83602142,69.66107178,66.96278381,69.46578979,66.40332031,68.15930939,70.59430695,72.02887726,80.49994659,,79.07492828,83.22717285,83.8032074,84.69747162,86.04702759,84.54666138,89.14315033,95.14885712,95.81926727,94.48487091,88.59642792,
Eswatini,SWZ,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,,21.80800056,21.76199913,21.7329998,21.70999908,21.64999962,22.07699966,22.5,23.08200073,23.65299988,24.24399948,24.82900047,25.36100006,25.94400024,26.52300072,27.06500053,27.63999939,28.23999977,27.67900085,27.05200005,26.40600014,25.81100082,25.14900017,24.54999924,23.9659996,23.32900047,22.71999931,22.75300026,22.79199982,22.83699989,25.50900078
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.202,20.607,21.018,21.434,21.857,22.286,22.722,23.081,22.949,22.817,22.686,22.555,22.425,22.296,22.166,22.038,21.91,21.829,22.045,22.262,22.48,22.7,22.849,22.999,23.149,23.3,23.459,23.625,23.799,23.981,24.171
Ethiopia,ETH,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,0.9,0.9,1,1,1.1,1.1,1.3,1.4,1.6,1.9,2.1,2.5,2.9,3.2,3.7,4.3,4.9,5.45,6.2,7,7.8
Ethiopia,ETH,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,12.69999981,10.16249084,11.8548336,13.54194069,15.22616196,14,18.59540367,20.2854805,21.98278999,23.69003868,25.4099369,23,28.89851952,30.67167282,27.20000076,29,42.90000153,44.29999924,44.94060135,48.063591,51.0939827
Ethiopia,ETH,Adolescent fertility rate (births per 1000 women ages 15-19),SP.ADO.TFRT,118.3444,118.0092,117.674,117.6464,117.6188,117.5912,117.5636,117.536,115.2386,112.9412,110.6438,108.3464,106.049,102.1638,98.2786,94.3934,90.5082,86.623,84.894,83.165,81.436,79.707,77.978,75.7278,73.4776,71.2274,68.9772,66.727,65.0748,63.4226,61.7704
Ethiopia,ETH,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,67.84606934,66.08374023,62.24206161,57.82392883,54.29233932,51.69197845,48.53155899,44.46590042,42.50975037,41.49821091,43.36595917,41.02770996,42.02447891,40.34006119,,47.31887817,47.04813004,,,,,
